stockName,shortTerm,longTerm,targetPercentage,stopLossPercentage,entryDifference,profitPercentage
BHARTIARTL_F1,2,100,0.01,0.008,5e-05,-8.512454909265454
BHARTIARTL_F1,3,100,0.01,0.008,5e-05,-10.63889780524223
BHARTIARTL_F1,4,100,0.01,0.008,5e-05,8.323225558717716
BHARTIARTL_F1,6,100,0.01,0.008,5e-05,-14.477291410073434
BHARTIARTL_F1,8,100,0.01,0.008,5e-05,11.785111735419186
BHARTIARTL_F1,10,100,0.01,0.008,5e-05,18.95824048081476
BHARTIARTL_F1,12,100,0.01,0.008,5e-05,-2.663260468845341
BHARTIARTL_F1,14,100,0.01,0.008,5e-05,14.754738323547723
BHARTIARTL_F1,16,100,0.01,0.008,5e-05,-9.67061818820093
BHARTIARTL_F1,2,150,0.01,0.008,5e-05,-4.966121209358976
BHARTIARTL_F1,3,150,0.01,0.008,5e-05,9.849303010454724
BHARTIARTL_F1,4,150,0.01,0.008,5e-05,-9.152035770494738
BHARTIARTL_F1,6,150,0.01,0.008,5e-05,-1.9376197519833216
BHARTIARTL_F1,8,150,0.01,0.008,5e-05,-11.491761612526751
BHARTIARTL_F1,10,150,0.01,0.008,5e-05,-5.850703803191837
BHARTIARTL_F1,12,150,0.01,0.008,5e-05,10.775951890479728
BHARTIARTL_F1,14,150,0.01,0.008,5e-05,-7.732024644115976
BHARTIARTL_F1,16,150,0.01,0.008,5e-05,11.649625323157121
BHARTIARTL_F1,2,200,0.01,0.008,5e-05,-1.7937554150842083
BHARTIARTL_F1,3,200,0.01,0.008,5e-05,2.5873605370296593
BHARTIARTL_F1,4,200,0.01,0.008,5e-05,-11.680484013068803
BHARTIARTL_F1,6,200,0.01,0.008,5e-05,4.354918807187302
BHARTIARTL_F1,8,200,0.01,0.008,5e-05,12.07491045135296
BHARTIARTL_F1,10,200,0.01,0.008,5e-05,1.4681103090519398
BHARTIARTL_F1,12,200,0.01,0.008,5e-05,-6.2517014399647515
BHARTIARTL_F1,14,200,0.01,0.008,5e-05,1.639609863779068
BHARTIARTL_F1,16,200,0.01,0.008,5e-05,-2.576768280190722
BHARTIARTL_F1,2,250,0.01,0.008,5e-05,-0.6713588656773184
BHARTIARTL_F1,3,250,0.01,0.008,5e-05,-15.748383180846904
BHARTIARTL_F1,4,250,0.01,0.008,5e-05,-5.746880539311594
BHARTIARTL_F1,6,250,0.01,0.008,5e-05,-5.760457471254776
BHARTIARTL_F1,8,250,0.01,0.008,5e-05,-0.24619134508665486
BHARTIARTL_F1,10,250,0.01,0.008,5e-05,-1.2087803916039808
BHARTIARTL_F1,12,250,0.01,0.008,5e-05,-8.738919520955646
BHARTIARTL_F1,14,250,0.01,0.008,5e-05,-19.942377406047672
BHARTIARTL_F1,16,250,0.01,0.008,5e-05,-4.779506891048079
BHARTIARTL_F1,2,300,0.01,0.008,5e-05,-9.848323422183814
BHARTIARTL_F1,3,300,0.01,0.008,5e-05,-3.2735943074588603
BHARTIARTL_F1,4,300,0.01,0.008,5e-05,33.02375712678756
BHARTIARTL_F1,6,300,0.01,0.008,5e-05,-11.595910995322322
BHARTIARTL_F1,8,300,0.01,0.008,5e-05,4.534014402739572
BHARTIARTL_F1,10,300,0.01,0.008,5e-05,14.329018054055197
BHARTIARTL_F1,12,300,0.01,0.008,5e-05,-12.743646271023923
BHARTIARTL_F1,14,300,0.01,0.008,5e-05,-1.5225643650035425
BHARTIARTL_F1,16,300,0.01,0.008,5e-05,17.119734281330025
BHARTIARTL_F1,2,400,0.01,0.008,5e-05,-6.956934910175305
BHARTIARTL_F1,3,400,0.01,0.008,5e-05,4.0653881323241325
BHARTIARTL_F1,4,400,0.01,0.008,5e-05,-11.733730661188101
BHARTIARTL_F1,6,400,0.01,0.008,5e-05,-6.014381094221788
BHARTIARTL_F1,8,400,0.01,0.008,5e-05,-7.41181409771473
BHARTIARTL_F1,10,400,0.01,0.008,5e-05,0.0934775171163027
BHARTIARTL_F1,12,400,0.01,0.008,5e-05,5.189904803429157
BHARTIARTL_F1,14,400,0.01,0.008,5e-05,-1.7828153823773119
BHARTIARTL_F1,16,400,0.01,0.008,5e-05,-8.012951279664449
TCS_F1,2,100,0.01,0.008,5e-05,-5.4932215182568855
TCS_F1,3,100,0.01,0.008,5e-05,-14.340110397343697
TCS_F1,4,100,0.01,0.008,5e-05,0.29438176598546306
TCS_F1,6,100,0.01,0.008,5e-05,-6.667547901071247
TCS_F1,8,100,0.01,0.008,5e-05,3.928831965065882
TCS_F1,10,100,0.01,0.008,5e-05,-4.123286131056059
TCS_F1,12,100,0.01,0.008,5e-05,-11.862426379999459
TCS_F1,14,100,0.01,0.008,5e-05,-1.0596178017023616
TCS_F1,16,100,0.01,0.008,5e-05,15.945337301881057
TCS_F1,2,150,0.01,0.008,5e-05,-1.2746032973802168
TCS_F1,3,150,0.01,0.008,5e-05,-1.208435446391709
TCS_F1,4,150,0.01,0.008,5e-05,-5.373583338822263
TCS_F1,6,150,0.01,0.008,5e-05,-3.4120043344251783
TCS_F1,8,150,0.01,0.008,5e-05,10.51731200809176
TCS_F1,10,150,0.01,0.008,5e-05,-7.311489192006815
TCS_F1,12,150,0.01,0.008,5e-05,8.642682927574285
TCS_F1,14,150,0.01,0.008,5e-05,-25.728476705278112
TCS_F1,16,150,0.01,0.008,5e-05,-11.22287424374514
TCS_F1,2,200,0.01,0.008,5e-05,-11.003282827188754
TCS_F1,3,200,0.01,0.008,5e-05,19.47856756332944
TCS_F1,4,200,0.01,0.008,5e-05,-16.2940495869634
TCS_F1,6,200,0.01,0.008,5e-05,-13.241556321144621
TCS_F1,8,200,0.01,0.008,5e-05,-1.240632664553376
TCS_F1,10,200,0.01,0.008,5e-05,20.522426481353207
TCS_F1,12,200,0.01,0.008,5e-05,1.333642141654101
TCS_F1,14,200,0.01,0.008,5e-05,-11.570090108301478
TCS_F1,16,200,0.01,0.008,5e-05,1.0243860749440392
TCS_F1,2,250,0.01,0.008,5e-05,10.484282446462224
TCS_F1,3,250,0.01,0.008,5e-05,-18.258227018708308
TCS_F1,4,250,0.01,0.008,5e-05,1.5068431144318328
TCS_F1,6,250,0.01,0.008,5e-05,0.3568595583716583
TCS_F1,8,250,0.01,0.008,5e-05,-0.6504733505293347
TCS_F1,10,250,0.01,0.008,5e-05,7.403475656126868
TCS_F1,12,250,0.01,0.008,5e-05,-6.448524033356651
TCS_F1,14,250,0.01,0.008,5e-05,-6.675021713047514
TCS_F1,16,250,0.01,0.008,5e-05,6.443971069356147
TCS_F1,2,300,0.01,0.008,5e-05,7.682932216740368
TCS_F1,3,300,0.01,0.008,5e-05,11.387312515533555
TCS_F1,4,300,0.01,0.008,5e-05,1.3348286632663076
TCS_F1,6,300,0.01,0.008,5e-05,13.046936809069942
TCS_F1,8,300,0.01,0.008,5e-05,18.374943877932658
TCS_F1,10,300,0.01,0.008,5e-05,-4.271142002052564
TCS_F1,12,300,0.01,0.008,5e-05,-2.1366083880692166
TCS_F1,14,300,0.01,0.008,5e-05,17.414579071789937
TCS_F1,16,300,0.01,0.008,5e-05,-6.648299093805909
TCS_F1,2,400,0.01,0.008,5e-05,-8.828728569896317
TCS_F1,3,400,0.01,0.008,5e-05,-4.505806981426586
TCS_F1,4,400,0.01,0.008,5e-05,-1.8053444879138292
TCS_F1,6,400,0.01,0.008,5e-05,8.992520150462724
TCS_F1,8,400,0.01,0.008,5e-05,-10.331132479586035
TCS_F1,10,400,0.01,0.008,5e-05,-14.090487594639045
TCS_F1,12,400,0.01,0.008,5e-05,7.062589712539324
TCS_F1,14,400,0.01,0.008,5e-05,-18.800038616865088
TCS_F1,16,400,0.01,0.008,5e-05,6.926309739405068
COALINDIA_F1,2,100,0.01,0.008,5e-05,1.188751489988249
COALINDIA_F1,3,100,0.01,0.008,5e-05,14.191373695767018
COALINDIA_F1,4,100,0.01,0.008,5e-05,-5.152335339713076
COALINDIA_F1,6,100,0.01,0.008,5e-05,13.77401832923213
COALINDIA_F1,8,100,0.01,0.008,5e-05,-4.686191887659252
COALINDIA_F1,10,100,0.01,0.008,5e-05,8.256749895162807
COALINDIA_F1,12,100,0.01,0.008,5e-05,11.387609877914251
COALINDIA_F1,14,100,0.01,0.008,5e-05,-7.629167452704621
COALINDIA_F1,16,100,0.01,0.008,5e-05,-0.16623500082931786
COALINDIA_F1,2,150,0.01,0.008,5e-05,-19.045937051463003
COALINDIA_F1,3,150,0.01,0.008,5e-05,11.371392061432694
COALINDIA_F1,4,150,0.01,0.008,5e-05,-4.070034111998622
COALINDIA_F1,6,150,0.01,0.008,5e-05,8.721532547907085
COALINDIA_F1,8,150,0.01,0.008,5e-05,-9.21140099891391
COALINDIA_F1,10,150,0.01,0.008,5e-05,-4.807495850852717
COALINDIA_F1,12,150,0.01,0.008,5e-05,-6.5573248355932705
COALINDIA_F1,14,150,0.01,0.008,5e-05,18.379076545005148
COALINDIA_F1,16,150,0.01,0.008,5e-05,-18.70804686547949
COALINDIA_F1,2,200,0.01,0.008,5e-05,22.97041297531046
COALINDIA_F1,3,200,0.01,0.008,5e-05,-4.141359490285302
COALINDIA_F1,4,200,0.01,0.008,5e-05,-14.647101417604723
COALINDIA_F1,6,200,0.01,0.008,5e-05,0.7192162614801489
COALINDIA_F1,8,200,0.01,0.008,5e-05,-14.28125641389375
COALINDIA_F1,10,200,0.01,0.008,5e-05,-9.595331372953531
COALINDIA_F1,12,200,0.01,0.008,5e-05,-19.09191135749121
COALINDIA_F1,14,200,0.01,0.008,5e-05,2.9035601010561907
COALINDIA_F1,16,200,0.01,0.008,5e-05,-25.647429858953473
COALINDIA_F1,2,250,0.01,0.008,5e-05,-20.39778879588473
COALINDIA_F1,3,250,0.01,0.008,5e-05,-8.604983722962556
COALINDIA_F1,4,250,0.01,0.008,5e-05,3.3891208535439477
COALINDIA_F1,6,250,0.01,0.008,5e-05,2.0792513973626248
COALINDIA_F1,8,250,0.01,0.008,5e-05,-2.941223752525368
COALINDIA_F1,10,250,0.01,0.008,5e-05,-5.013044166511127
COALINDIA_F1,12,250,0.01,0.008,5e-05,-2.4887064974037365
COALINDIA_F1,14,250,0.01,0.008,5e-05,-4.0984285543895
COALINDIA_F1,16,250,0.01,0.008,5e-05,-7.7871906178792365
COALINDIA_F1,2,300,0.01,0.008,5e-05,4.794071756972063
COALINDIA_F1,3,300,0.01,0.008,5e-05,3.2847659883698643
COALINDIA_F1,4,300,0.01,0.008,5e-05,-4.833916849912534
COALINDIA_F1,6,300,0.01,0.008,5e-05,1.4793457129626653
COALINDIA_F1,8,300,0.01,0.008,5e-05,-12.689508768425773
COALINDIA_F1,10,300,0.01,0.008,5e-05,-6.306102642264455
COALINDIA_F1,12,300,0.01,0.008,5e-05,-5.214950127213013
COALINDIA_F1,14,300,0.01,0.008,5e-05,2.3577485677505727
COALINDIA_F1,16,300,0.01,0.008,5e-05,3.859775668697596
COALINDIA_F1,2,400,0.01,0.008,5e-05,1.4860162069524563
COALINDIA_F1,3,400,0.01,0.008,5e-05,-3.7523040916112804
COALINDIA_F1,4,400,0.01,0.008,5e-05,-5.180475772633997
COALINDIA_F1,6,400,0.01,0.008,5e-05,-18.30278746744154
COALINDIA_F1,8,400,0.01,0.008,5e-05,-10.57749755128401
COALINDIA_F1,10,400,0.01,0.008,5e-05,7.9694337196462905
COALINDIA_F1,12,400,0.01,0.008,5e-05,-5.419183455005894
COALINDIA_F1,14,400,0.01,0.008,5e-05,-2.3607746673102503
COALINDIA_F1,16,400,0.01,0.008,5e-05,-11.126977698396656
HEROMOTOCO_F1,2,100,0.01,0.008,5e-05,4.4880130792898765
HEROMOTOCO_F1,3,100,0.01,0.008,5e-05,7.806508519108979
HEROMOTOCO_F1,4,100,0.01,0.008,5e-05,-0.5696496945785556
HEROMOTOCO_F1,6,100,0.01,0.008,5e-05,-10.641862381562383
HEROMOTOCO_F1,8,100,0.01,0.008,5e-05,-16.728792738063124
HEROMOTOCO_F1,10,100,0.01,0.008,5e-05,-11.522817202936974
HEROMOTOCO_F1,12,100,0.01,0.008,5e-05,4.769955629073319
HEROMOTOCO_F1,14,100,0.01,0.008,5e-05,1.9455396420151372
HEROMOTOCO_F1,16,100,0.01,0.008,5e-05,0.9755865705282751
HEROMOTOCO_F1,2,150,0.01,0.008,5e-05,-6.312699513007436
HEROMOTOCO_F1,3,150,0.01,0.008,5e-05,-6.851250656411711
HEROMOTOCO_F1,4,150,0.01,0.008,5e-05,-5.87851339309251
HEROMOTOCO_F1,6,150,0.01,0.008,5e-05,-14.233904137459275
HEROMOTOCO_F1,8,150,0.01,0.008,5e-05,5.4020793434572
HEROMOTOCO_F1,10,150,0.01,0.008,5e-05,0.33361135712481893
HEROMOTOCO_F1,12,150,0.01,0.008,5e-05,-7.115555084950264
HEROMOTOCO_F1,14,150,0.01,0.008,5e-05,-3.0516464307746793
HEROMOTOCO_F1,16,150,0.01,0.008,5e-05,-10.7397613676407
HEROMOTOCO_F1,2,200,0.01,0.008,5e-05,-5.43093556283546
HEROMOTOCO_F1,3,200,0.01,0.008,5e-05,-10.490037636690698
HEROMOTOCO_F1,4,200,0.01,0.008,5e-05,7.637606843078593
HEROMOTOCO_F1,6,200,0.01,0.008,5e-05,-22.711833347895727
HEROMOTOCO_F1,8,200,0.01,0.008,5e-05,-17.423234840394343
HEROMOTOCO_F1,10,200,0.01,0.008,5e-05,2.803350437269536
HEROMOTOCO_F1,12,200,0.01,0.008,5e-05,-6.705894541992407
HEROMOTOCO_F1,14,200,0.01,0.008,5e-05,-2.9890051651974003
HEROMOTOCO_F1,16,200,0.01,0.008,5e-05,-6.168911121898956
HEROMOTOCO_F1,2,250,0.01,0.008,5e-05,1.9635381149136766
HEROMOTOCO_F1,3,250,0.01,0.008,5e-05,1.8989075822644086
HEROMOTOCO_F1,4,250,0.01,0.008,5e-05,14.756302051407433
HEROMOTOCO_F1,6,250,0.01,0.008,5e-05,-6.220712421940478
HEROMOTOCO_F1,8,250,0.01,0.008,5e-05,-1.5376761551375573
HEROMOTOCO_F1,10,250,0.01,0.008,5e-05,-10.294769308459784
HEROMOTOCO_F1,12,250,0.01,0.008,5e-05,11.611227980872997
HEROMOTOCO_F1,14,250,0.01,0.008,5e-05,-20.76301528701846
HEROMOTOCO_F1,16,250,0.01,0.008,5e-05,-4.894537165845769
HEROMOTOCO_F1,2,300,0.01,0.008,5e-05,-0.9614259503280986
HEROMOTOCO_F1,3,300,0.01,0.008,5e-05,4.954706944094722
HEROMOTOCO_F1,4,300,0.01,0.008,5e-05,-4.931351254709993
HEROMOTOCO_F1,6,300,0.01,0.008,5e-05,-15.90143866065672
HEROMOTOCO_F1,8,300,0.01,0.008,5e-05,-2.1407950983736823
HEROMOTOCO_F1,10,300,0.01,0.008,5e-05,13.271143602663615
HEROMOTOCO_F1,12,300,0.01,0.008,5e-05,5.94816964832896
HEROMOTOCO_F1,14,300,0.01,0.008,5e-05,-18.695967706644247
HEROMOTOCO_F1,16,300,0.01,0.008,5e-05,-6.242902239503511
HEROMOTOCO_F1,2,400,0.01,0.008,5e-05,-0.8788695210102948
HEROMOTOCO_F1,3,400,0.01,0.008,5e-05,-0.08408242315085523
HEROMOTOCO_F1,4,400,0.01,0.008,5e-05,-6.639300704878637
HEROMOTOCO_F1,6,400,0.01,0.008,5e-05,0.2922926846547824
HEROMOTOCO_F1,8,400,0.01,0.008,5e-05,6.579309363822716
HEROMOTOCO_F1,10,400,0.01,0.008,5e-05,-3.165539106047288
HEROMOTOCO_F1,12,400,0.01,0.008,5e-05,-11.327450160919073
HEROMOTOCO_F1,14,400,0.01,0.008,5e-05,0.5922313484434838
HEROMOTOCO_F1,16,400,0.01,0.008,5e-05,6.077319290295646
MARUTI_F1,2,100,0.01,0.008,5e-05,5.12379498671478
MARUTI_F1,3,100,0.01,0.008,5e-05,-11.992266102599668
MARUTI_F1,4,100,0.01,0.008,5e-05,-8.148711153601607
MARUTI_F1,6,100,0.01,0.008,5e-05,1.765100589178048
MARUTI_F1,8,100,0.01,0.008,5e-05,10.028718635596402
MARUTI_F1,10,100,0.01,0.008,5e-05,8.222315721813134
MARUTI_F1,12,100,0.01,0.008,5e-05,12.584180664936962
MARUTI_F1,14,100,0.01,0.008,5e-05,-19.215654436491036
MARUTI_F1,16,100,0.01,0.008,5e-05,-21.065601513991304
MARUTI_F1,2,150,0.01,0.008,5e-05,-2.0606705149023408
MARUTI_F1,3,150,0.01,0.008,5e-05,10.644012281709436
MARUTI_F1,4,150,0.01,0.008,5e-05,4.574278574840407
MARUTI_F1,6,150,0.01,0.008,5e-05,-5.452238850588675
MARUTI_F1,8,150,0.01,0.008,5e-05,-18.946424973482866
MARUTI_F1,10,150,0.01,0.008,5e-05,4.652732203157783
MARUTI_F1,12,150,0.01,0.008,5e-05,1.4505928637093213
MARUTI_F1,14,150,0.01,0.008,5e-05,17.740569133833482
MARUTI_F1,16,150,0.01,0.008,5e-05,0.42699751452173196
MARUTI_F1,2,200,0.01,0.008,5e-05,2.812749370421108
MARUTI_F1,3,200,0.01,0.008,5e-05,-20.069279011778608
MARUTI_F1,4,200,0.01,0.008,5e-05,9.696449077488168
MARUTI_F1,6,200,0.01,0.008,5e-05,-4.683498535588926
MARUTI_F1,8,200,0.01,0.008,5e-05,3.7081993807947633
MARUTI_F1,10,200,0.01,0.008,5e-05,-12.05274317701247
MARUTI_F1,12,200,0.01,0.008,5e-05,15.291257458584994
MARUTI_F1,14,200,0.01,0.008,5e-05,18.93501934942565
MARUTI_F1,16,200,0.01,0.008,5e-05,16.151731960509853
MARUTI_F1,2,250,0.01,0.008,5e-05,7.282830356710424
MARUTI_F1,3,250,0.01,0.008,5e-05,7.074513778281988
MARUTI_F1,4,250,0.01,0.008,5e-05,17.286969100821704
MARUTI_F1,6,250,0.01,0.008,5e-05,-6.301807026535267
MARUTI_F1,8,250,0.01,0.008,5e-05,-9.586721043400503
MARUTI_F1,10,250,0.01,0.008,5e-05,-1.4157959052729652
MARUTI_F1,12,250,0.01,0.008,5e-05,0.2636098462999614
MARUTI_F1,14,250,0.01,0.008,5e-05,2.9565040256291475
MARUTI_F1,16,250,0.01,0.008,5e-05,7.680415617828462
MARUTI_F1,2,300,0.01,0.008,5e-05,-4.362068407828589
MARUTI_F1,3,300,0.01,0.008,5e-05,-4.636976112267965
MARUTI_F1,4,300,0.01,0.008,5e-05,0.8915839489932686
MARUTI_F1,6,300,0.01,0.008,5e-05,-5.6726776240104915
MARUTI_F1,8,300,0.01,0.008,5e-05,-4.374512894864713
MARUTI_F1,10,300,0.01,0.008,5e-05,7.393573606145343
MARUTI_F1,12,300,0.01,0.008,5e-05,-6.880213402315761
MARUTI_F1,14,300,0.01,0.008,5e-05,20.6785644610898
MARUTI_F1,16,300,0.01,0.008,5e-05,0.5701175776618106
MARUTI_F1,2,400,0.01,0.008,5e-05,7.331349255293684
MARUTI_F1,3,400,0.01,0.008,5e-05,7.051386264600623
MARUTI_F1,4,400,0.01,0.008,5e-05,-4.483808173895754
MARUTI_F1,6,400,0.01,0.008,5e-05,-4.253438436585844
MARUTI_F1,8,400,0.01,0.008,5e-05,-5.4342978322379665
MARUTI_F1,10,400,0.01,0.008,5e-05,-11.278146966675717
MARUTI_F1,12,400,0.01,0.008,5e-05,-4.5026954348024955
MARUTI_F1,14,400,0.01,0.008,5e-05,5.464874670741349
MARUTI_F1,16,400,0.01,0.008,5e-05,8.760234344987673
ULTRACEMCO_F1,2,100,0.01,0.008,5e-05,4.2762418320025475
ULTRACEMCO_F1,3,100,0.01,0.008,5e-05,2.061597268789628
ULTRACEMCO_F1,4,100,0.01,0.008,5e-05,9.474326249399102
ULTRACEMCO_F1,6,100,0.01,0.008,5e-05,8.665399742254776
ULTRACEMCO_F1,8,100,0.01,0.008,5e-05,-7.036897042364087
ULTRACEMCO_F1,10,100,0.01,0.008,5e-05,1.8115191904688466
ULTRACEMCO_F1,12,100,0.01,0.008,5e-05,-9.193688729231608
ULTRACEMCO_F1,14,100,0.01,0.008,5e-05,-5.174295801612693
ULTRACEMCO_F1,16,100,0.01,0.008,5e-05,10.071844211560798
ULTRACEMCO_F1,2,150,0.01,0.008,5e-05,8.450570489797759
ULTRACEMCO_F1,3,150,0.01,0.008,5e-05,0.3920898912963988
ULTRACEMCO_F1,4,150,0.01,0.008,5e-05,-12.933812131431988
ULTRACEMCO_F1,6,150,0.01,0.008,5e-05,-12.864250922146503
ULTRACEMCO_F1,8,150,0.01,0.008,5e-05,-5.329779278997515
ULTRACEMCO_F1,10,150,0.01,0.008,5e-05,-11.06859516057307
ULTRACEMCO_F1,12,150,0.01,0.008,5e-05,-10.94027544182331
ULTRACEMCO_F1,14,150,0.01,0.008,5e-05,2.263657560056509
ULTRACEMCO_F1,16,150,0.01,0.008,5e-05,6.379753913334829
ULTRACEMCO_F1,2,200,0.01,0.008,5e-05,-21.240788663031097
ULTRACEMCO_F1,3,200,0.01,0.008,5e-05,11.18676786708761
ULTRACEMCO_F1,4,200,0.01,0.008,5e-05,-13.715754120683743
ULTRACEMCO_F1,6,200,0.01,0.008,5e-05,1.9255564584011342
ULTRACEMCO_F1,8,200,0.01,0.008,5e-05,-12.81914508284946
ULTRACEMCO_F1,10,200,0.01,0.008,5e-05,8.597447352019039
ULTRACEMCO_F1,12,200,0.01,0.008,5e-05,-9.16878624180425
ULTRACEMCO_F1,14,200,0.01,0.008,5e-05,-12.705738103344387
ULTRACEMCO_F1,16,200,0.01,0.008,5e-05,-8.794783451389964
ULTRACEMCO_F1,2,250,0.01,0.008,5e-05,-8.677830888398475
ULTRACEMCO_F1,3,250,0.01,0.008,5e-05,8.181501478685792
ULTRACEMCO_F1,4,250,0.01,0.008,5e-05,-4.488975275953733
ULTRACEMCO_F1,6,250,0.01,0.008,5e-05,1.3980518112790108
ULTRACEMCO_F1,8,250,0.01,0.008,5e-05,-3.5507832744827716
ULTRACEMCO_F1,10,250,0.01,0.008,5e-05,6.260644281132732
ULTRACEMCO_F1,12,250,0.01,0.008,5e-05,-14.366197686146142
ULTRACEMCO_F1,14,250,0.01,0.008,5e-05,-3.3354060467338686
ULTRACEMCO_F1,16,250,0.01,0.008,5e-05,2.391383091551269
ULTRACEMCO_F1,2,300,0.01,0.008,5e-05,-5.278171147366628
ULTRACEMCO_F1,3,300,0.01,0.008,5e-05,-4.3088731692688675
ULTRACEMCO_F1,4,300,0.01,0.008,5e-05,-13.78601400886711
ULTRACEMCO_F1,6,300,0.01,0.008,5e-05,7.345269719051473
ULTRACEMCO_F1,8,300,0.01,0.008,5e-05,-15.197293720161332
ULTRACEMCO_F1,10,300,0.01,0.008,5e-05,5.0380353996860805
ULTRACEMCO_F1,12,300,0.01,0.008,5e-05,-9.340979361350165
ULTRACEMCO_F1,14,300,0.01,0.008,5e-05,-16.081527686291697
ULTRACEMCO_F1,16,300,0.01,0.008,5e-05,-2.07895360456809
ULTRACEMCO_F1,2,400,0.01,0.008,5e-05,3.8232759459202237
ULTRACEMCO_F1,3,400,0.01,0.008,5e-05,-2.2867123971328396
ULTRACEMCO_F1,4,400,0.01,0.008,5e-05,-4.683775937075452
ULTRACEMCO_F1,6,400,0.01,0.008,5e-05,-2.6032324849987187
ULTRACEMCO_F1,8,400,0.01,0.008,5e-05,-0.19902914988563225
ULTRACEMCO_F1,10,400,0.01,0.008,5e-05,-3.9641174810979507
ULTRACEMCO_F1,12,400,0.01,0.008,5e-05,-8.024093840909053
ULTRACEMCO_F1,14,400,0.01,0.008,5e-05,-2.0766303344862513
ULTRACEMCO_F1,16,400,0.01,0.008,5e-05,-2.362099493386949
DLF_F1,2,100,0.01,0.008,5e-05,-18.02035940388933
DLF_F1,3,100,0.01,0.008,5e-05,-11.226301214896816
DLF_F1,4,100,0.01,0.008,5e-05,17.289057806081054
DLF_F1,6,100,0.01,0.008,5e-05,-0.8478050820240446
DLF_F1,8,100,0.01,0.008,5e-05,-18.313439962385104
DLF_F1,10,100,0.01,0.008,5e-05,-8.500116191709605
DLF_F1,12,100,0.01,0.008,5e-05,14.856905183061087
DLF_F1,14,100,0.01,0.008,5e-05,-15.826258193342513
DLF_F1,16,100,0.01,0.008,5e-05,10.694256160424276
DLF_F1,2,150,0.01,0.008,5e-05,15.591436469646691
DLF_F1,3,150,0.01,0.008,5e-05,-0.5245056656165592
DLF_F1,4,150,0.01,0.008,5e-05,-7.370545805786389
DLF_F1,6,150,0.01,0.008,5e-05,-7.5701078981932675
DLF_F1,8,150,0.01,0.008,5e-05,3.0383437874012875
DLF_F1,10,150,0.01,0.008,5e-05,-3.813338654676557
DLF_F1,12,150,0.01,0.008,5e-05,-3.605608659033588
DLF_F1,14,150,0.01,0.008,5e-05,10.12109122892526
DLF_F1,16,150,0.01,0.008,5e-05,9.47981996048497
DLF_F1,2,200,0.01,0.008,5e-05,11.881239403659883
DLF_F1,3,200,0.01,0.008,5e-05,-4.615479691431124
DLF_F1,4,200,0.01,0.008,5e-05,4.512281288474429
DLF_F1,6,200,0.01,0.008,5e-05,-24.944376294013026
DLF_F1,8,200,0.01,0.008,5e-05,-2.7965378768355476
DLF_F1,10,200,0.01,0.008,5e-05,-0.22902681772326572
DLF_F1,12,200,0.01,0.008,5e-05,-4.37420132690508
DLF_F1,14,200,0.01,0.008,5e-05,-5.167704903445891
DLF_F1,16,200,0.01,0.008,5e-05,-10.725181863604249
DLF_F1,2,250,0.01,0.008,5e-05,-7.971828582928875
DLF_F1,3,250,0.01,0.008,5e-05,10.535980365865761
DLF_F1,4,250,0.01,0.008,5e-05,0.7869944088961134
DLF_F1,6,250,0.01,0.008,5e-05,4.211854058074094
DLF_F1,8,250,0.01,0.008,5e-05,-1.411194114866221
DLF_F1,10,250,0.01,0.008,5e-05,9.813152298190108
DLF_F1,12,250,0.01,0.008,5e-05,8.141024664963336
DLF_F1,14,250,0.01,0.008,5e-05,-23.950392111320095
DLF_F1,16,250,0.01,0.008,5e-05,11.922244723416231
DLF_F1,2,300,0.01,0.008,5e-05,-11.607070385943906
DLF_F1,3,300,0.01,0.008,5e-05,31.67356527796312
DLF_F1,4,300,0.01,0.008,5e-05,10.53026171601843
DLF_F1,6,300,0.01,0.008,5e-05,12.584681230771078
DLF_F1,8,300,0.01,0.008,5e-05,8.042142600796165
DLF_F1,10,300,0.01,0.008,5e-05,-18.42623519071589
DLF_F1,12,300,0.01,0.008,5e-05,15.527865128306706
DLF_F1,14,300,0.01,0.008,5e-05,12.567556213092645
DLF_F1,16,300,0.01,0.008,5e-05,27.299742543753048
DLF_F1,2,400,0.01,0.008,5e-05,1.6062650850632743
DLF_F1,3,400,0.01,0.008,5e-05,9.353299062850251
DLF_F1,4,400,0.01,0.008,5e-05,3.1687824453523694
DLF_F1,6,400,0.01,0.008,5e-05,0.37955920621375316
DLF_F1,8,400,0.01,0.008,5e-05,1.469428381946547
DLF_F1,10,400,0.01,0.008,5e-05,11.340770208230367
DLF_F1,12,400,0.01,0.008,5e-05,-7.641397972864206
DLF_F1,14,400,0.01,0.008,5e-05,8.310569344089135
DLF_F1,16,400,0.01,0.008,5e-05,-0.7792724836378939
M&M_F1,2,100,0.01,0.008,5e-05,7.796268033317455
M&M_F1,3,100,0.01,0.008,5e-05,14.81683496232995
M&M_F1,4,100,0.01,0.008,5e-05,7.684514317920055
M&M_F1,6,100,0.01,0.008,5e-05,-2.0358101869295098
M&M_F1,8,100,0.01,0.008,5e-05,-10.257827783478135
M&M_F1,10,100,0.01,0.008,5e-05,1.8450265712644187
M&M_F1,12,100,0.01,0.008,5e-05,-20.7128699256274
M&M_F1,14,100,0.01,0.008,5e-05,6.655247453185975
M&M_F1,16,100,0.01,0.008,5e-05,-20.617260949363214
M&M_F1,2,150,0.01,0.008,5e-05,3.681842385042322
M&M_F1,3,150,0.01,0.008,5e-05,19.084748547594454
